,time,steps,apples,scores,wins
369,02:43:50,1,0,-10.0,False
370,02:43:50,64,0,-10.64,False
371,02:43:51,64,0,-10.64,False
372,02:43:51,64,0,-10.64,False
373,02:43:51,64,0,-10.64,False
374,02:43:52,64,0,-10.64,False
375,02:43:52,64,0,-10.64,False
376,02:43:52,1,0,-10.0,False
377,02:43:52,64,0,-10.64,False
378,02:43:52,1,0,-10.0,False
379,02:43:52,1,0,-10.0,False
380,02:43:52,64,0,-10.64,False
381,02:43:53,64,0,-10.64,False
382,02:43:53,64,0,-10.64,False
383,02:43:53,64,0,-10.64,False
384,02:43:54,64,0,-10.64,False
385,02:43:54,64,0,-10.64,False
386,02:43:54,64,0,-10.64,False
387,02:43:54,2,0,-10.01,False
388,02:43:55,64,0,-10.64,False
389,02:43:55,1,0,-10.0,False
390,02:43:55,2,0,-10.01,False
391,02:43:55,64,0,-10.64,False
392,02:43:55,64,0,-10.64,False
393,02:43:55,1,0,-10.0,False
394,02:43:55,64,0,-10.64,False
395,02:43:56,64,0,-10.64,False
396,02:43:56,64,0,-10.64,False
397,02:43:56,64,0,-10.64,False
398,02:43:57,64,0,-10.64,False
399,02:43:57,2,0,-10.01,False
400,02:43:57,64,0,-10.64,False
401,02:43:57,64,0,-10.64,False
402,02:43:58,64,0,-10.64,False
403,02:43:58,1,0,-10.0,False
404,02:43:58,64,0,-10.64,False
405,02:43:58,64,0,-10.64,False
406,02:43:59,64,0,-10.64,False
407,02:43:59,64,0,-10.64,False
408,02:43:59,1,0,-10.0,False
409,02:43:59,2,0,-10.01,False
410,02:43:59,64,0,-10.64,False
411,02:44:00,64,0,-10.64,False
412,02:44:00,67,1,-8.159999999999991,False
413,02:44:00,64,0,-10.64,False
414,02:44:00,64,0,-10.64,False
415,02:44:01,66,1,-8.14999999999999,False
416,02:44:01,64,0,-10.64,False
417,02:44:01,2,0,-10.01,False
418,02:44:01,64,0,-10.64,False
419,02:44:02,64,0,-10.64,False
420,02:44:02,1,0,-10.0,False
421,02:44:02,64,0,-10.64,False
422,02:44:02,64,0,-10.64,False
423,02:44:02,2,0,-10.01,False
424,02:44:03,64,0,-10.64,False
425,02:44:03,64,0,-10.64,False
426,02:44:03,64,0,-10.64,False
427,02:44:04,64,0,-10.64,False
428,02:44:04,2,0,-10.01,False
429,02:44:04,64,0,-10.64,False
430,02:44:04,64,0,-10.64,False
431,02:44:04,1,0,-10.0,False
432,02:44:05,64,0,-10.64,False
433,02:44:05,64,0,-10.64,False
434,02:44:05,64,0,-10.64,False
435,02:44:06,64,0,-10.64,False
436,02:44:06,64,0,-10.64,False
437,02:44:06,64,0,-10.64,False
438,02:44:06,64,0,-10.64,False
439,02:44:07,64,0,-10.64,False
440,02:44:07,1,0,-10.0,False
441,02:44:07,64,0,-10.64,False
442,02:44:07,64,0,-10.64,False
443,02:44:08,64,0,-10.64,False
444,02:44:08,64,0,-10.64,False
445,02:44:08,2,0,-10.01,False
446,02:44:08,64,0,-10.64,False
447,02:44:09,64,0,-10.64,False
448,02:44:09,64,0,-10.64,False
449,02:44:09,66,1,-8.14999999999999,False
450,02:44:09,2,0,-10.01,False
451,02:44:10,64,0,-10.64,False
452,02:44:10,64,0,-10.64,False
453,02:44:10,1,0,-10.0,False
454,02:44:10,64,0,-10.64,False
455,02:44:10,2,0,-10.01,False
456,02:44:11,64,0,-10.64,False
457,02:44:11,64,0,-10.64,False
458,02:44:11,64,0,-10.64,False
459,02:44:12,64,0,-10.64,False
460,02:44:12,64,0,-10.64,False
461,02:44:12,64,0,-10.64,False
462,02:44:12,2,0,-10.01,False
463,02:44:12,64,0,-10.64,False
464,02:44:13,64,0,-10.64,False
465,02:44:13,65,1,-8.13999999999999,False
466,02:44:13,64,0,-10.64,False
467,02:44:13,1,0,-10.0,False
468,02:44:14,64,0,-10.64,False
469,02:44:14,64,0,-10.64,False
470,02:44:14,64,0,-10.64,False
471,02:44:15,64,0,-10.64,False
472,02:44:15,64,0,-10.64,False
473,02:44:15,64,0,-10.64,False
474,02:44:16,64,0,-10.64,False
475,02:44:16,64,0,-10.64,False
476,02:44:16,64,0,-10.64,False
477,02:44:17,64,0,-10.64,False
478,02:44:17,64,0,-10.64,False
479,02:44:17,64,0,-10.64,False
480,02:44:18,64,0,-10.64,False
481,02:44:18,64,0,-10.64,False
482,02:44:18,1,0,-10.0,False
483,02:44:18,64,0,-10.64,False
484,02:44:18,38,0,-10.37,False
485,02:44:18,2,0,-10.01,False
486,02:44:19,64,0,-10.64,False
487,02:44:19,64,0,-10.64,False
488,02:44:19,64,0,-10.64,False
489,02:44:19,1,0,-10.0,False
490,02:44:20,64,0,-10.64,False
491,02:44:20,64,0,-10.64,False
492,02:44:20,64,0,-10.64,False
493,02:44:21,64,0,-10.64,False
494,02:44:21,64,0,-10.64,False
495,02:44:21,64,0,-10.64,False
496,02:44:22,64,0,-10.64,False
497,02:44:22,64,0,-10.64,False
498,02:44:22,64,0,-10.64,False
499,02:44:22,65,1,-8.13999999999999,False
500,02:44:22,1,0,-10.0,False
501,02:44:23,64,0,-10.64,False
502,02:44:23,1,0,-10.0,False
503,02:44:23,18,0,-10.17,False
504,02:44:23,65,1,-8.13999999999999,False
505,02:44:24,64,0,-10.64,False
506,02:44:24,66,1,-8.14999999999999,False
507,02:44:24,67,1,-8.159999999999991,False
508,02:44:24,64,0,-10.64,False
509,02:44:25,64,0,-10.64,False
510,02:44:25,64,0,-10.64,False
511,02:44:26,65,1,-8.13999999999999,False
